0.2491117 585542.33
0.2492002 585537.73
0.2492686 585527.73
0.2494571 585550.03
0.2495261 585537.73
0.2495670 585519.93
0.2496555 585510.93
0.2497239 585495.33
0.2497863 585480.53
0.2497947 585448.33
0.2498832 585440.33
0.2499516 585427.33
0.2502091 585461.13
0.2502500 585448.33
0.2503060 585440.53
0.2503744 585436.63
0.2505662 585464.53
0.2506346 585460.93
0.2509890 585539.43
0.2510574 585543.03
0.2533235 586121.43
0.2537788 586229.83
0.2540065 586271.83
0.2544617 586376.63
0.2546894 586416.23
0.2551447 586513.13
0.2576440 587137.63
0.2580668 587229.13
0.2582945 587273.93
0.2587498 587378.93
0.2589774 587427.13
0.2594327 587537.23
0.2609413 587923.33
0.2613966 588034.63
0.2616243 588088.03
0.2620314 588179.43
0.2620471 588166.63
0.2623073 588217.03
0.2624542 588236.03
0.2627143 588285.03
0.2627301 588268.43
0.2631371 588349.83
0.2633973 588392.03
0.2636165 588433.73
0.2638201 588465.73
0.2640718 588516.73
0.2642995 588563.23
0.2647548 588669.73
0.2649824 588720.43
0.2654052 588820.03
0.2657277 588895.93
0.2661830 589003.03
0.2664107 589054.43
0.2668660 589166.33
0.2670937 589218.03
0.2675490 589318.83
0.2675817 589317.13
0.2680044 589406.63
0.2680640 589414.93
0.2682620 589454.83
0.2682646 589449.23
0.2684868 589492.33
0.2686874 589523.93
0.2687173 589517.33
0.2687470 589504.63
0.2689450 589525.73
0.2689476 589505.73
0.2691698 589532.03
0.2693703 589553.13
0.2693975 589536.43
0.2694003 589509.43
0.2696280 589531.23
0.2698528 589557.03
0.2700833 589585.93
0.2726179 590119.73
0.2728223 590148.03
0.2730407 590173.93
0.2732776 590199.43
0.2733009 590177.43
0.2733216 590159.43
0.2735053 590172.93
0.2737236 590197.33
0.2737444 590188.83
0.2739513 590216.83
0.2739606 590209.83
0.2740046 590215.93
0.2740378 590221.23
0.2741883 590253.83
0.2744066 590298.03
0.2744274 590306.63
0.2744932 590326.23
0.2746437 590364.13
0.2746550 590373.93
0.2747208 590398.03
0.2751104 590481.33
0.2751762 590504.93
0.2754038 590553.73
0.2758267 590639.93
0.2761150 590704.13
0.2765378 590785.93
0.2767980 590838.63
0.2772208 590919.63
0.2774485 590971.73
0.2774709 590987.03
0.2779038 591076.13
0.2779262 591097.33
0.2781538 591155.53
0.2786091 591244.93
0.2788368 591303.33
0.2792921 591396.73
0.2849690 592256.63
0.2852488 592308.23
0.2854243 592340.03
0.2856519 592372.03
0.2856716 592382.23
0.2859318 592418.23
0.2861072 592445.33
0.2863349 592473.73
0.2863546 592478.33
0.2864569 592490.43
0.2865823 592504.43
0.2867902 592520.93
0.2869122 592522.63
0.2869582 592516.83
0.2870376 592512.83
0.2870753 592506.43
0.2871399 592507.93
0.2874135 592518.13
0.2875306 592520.23
0.2875952 592517.13
0.2876412 592508.23
0.2877583 592505.03
0.2878228 592500.73
0.2878462 592493.53
0.2880640 592505.13
0.2881811 592508.93
0.2882690 592515.63
0.2882782 592518.93
0.2883242 592513.63
0.2884413 592514.03
0.2884417 592510.73
0.2885292 592507.03
0.2887470 592508.63
0.2888641 592505.93
0.2888645 592499.13
0.2889520 592498.13
0.2891247 592495.03
0.2891797 592490.43
0.2895474 592488.63
0.2896350 592485.83
0.2898076 592480.53
0.2902304 592469.63
0.2915105 592444.13
0.2919658 592433.33
0.2921935 592424.43
0.2926488 592409.63
0.2928765 592396.23
0.2932770 592377.33
0.2932993 592371.33
0.2936998 592346.73
0.2939600 592325.33
0.2943828 592299.33
0.2946430 592275.53
0.2950658 592235.53
0.2957132 592181.03
0.2961685 592137.73
0.2963961 592104.43
0.2968189 592054.53
0.2970791 592016.73
0.2975019 591964.73
0.2976313 591937.53
0.2980495 591888.93
0.2980541 591876.63
0.2983142 591847.03
0.2984722 591824.53
0.2987324 591792.83
0.2987370 591791.43
0.2989972 591767.43
0.2991552 591753.03
0.2993829 591734.13
0.2994200 591739.33
0.2998382 591699.23
0.3038273 591194.93
0.3040207 591166.23
0.3040577 591158.33
0.3042501 591127.83
0.3044761 591092.83
0.3044805 591096.83
0.3045103 591103.43
0.3047037 591084.73
0.3047407 591086.63
0.3049331 591068.33
0.3051265 591045.83
0.3051635 591049.03
0.3051933 591057.43
0.3053867 591033.13
0.3053912 591039.83
0.3056160 591006.13
0.3058096 590981.23
0.3058465 590975.13
0.3078912 590559.93
0.3083139 590476.33
0.3085416 590426.73
0.3089969 590330.83
0.3092245 590282.33
0.3096798 590181.13
0.3099220 590121.03
0.3103448 590024.13
0.3106049 589963.33
0.3110277 589859.93
0.3112879 589795.73
0.3117107 589687.93
0.3118783 589644.83
0.3123011 589543.73
0.3125613 589482.13
0.3129841 589383.83
0.3132443 589323.73
0.3136671 589225.63
0.3163449 588572.13
0.3167677 588466.93
0.3169954 588403.13
0.3174507 588285.83
0.3176783 588228.23
0.3178421 588185.93
0.3181336 588107.83
0.3182649 588071.03
0.3184926 588004.03
0.3185839 587965.03
0.3189479 587856.13
0.3190392 587821.03
0.3191756 587776.03
0.3192668 587746.63
0.3196309 587642.23
0.3196896 587629.43
0.3197232 587632.43
0.3199498 587569.43
0.3201785 587508.33
0.3203725 587451.23
0.3204062 587446.43
0.3208615 587313.43
0.3210891 587249.93
0.3215119 587123.03
0.3232625 586560.13
0.3236853 586428.93
0.3239115 586368.53
0.3239129 586387.03
0.3243668 586244.83
0.3243683 586261.53
0.3245945 586198.73
0.3245959 586215.43
0.3250498 586065.23
0.3250512 586088.33
0.3252775 586022.43
0.3257328 585874.43
0.3264940 585609.63
0.3269494 585459.63
0.3271770 585389.73
0.3276324 585233.73
0.3278600 585165.03
0.3282828 585012.43
0.3285227 584934.23
0.3289455 584777.03
0.3292056 584680.03
0.3293674 584626.23
0.3296284 584533.53
0.3298228 584469.83
0.3298886 584461.73
0.3299288 584464.93
0.3300504 584435.13
0.3303114 584346.63
0.3303517 584351.03
0.3304732 584312.63
0.3305793 584277.83
0.3307334 584219.93
0.3310347 584095.23
0.3311562 584048.03
0.3312623 584014.03
0.3317177 583835.13
0.3319572 583748.23
0.3324125 583569.83
0.3326402 583488.83
0.3327288 583463.43
0.3330630 583332.73
0.3331841 583288.63
0.3333231 583234.23
0.3333863 583206.93
0.3334118 583199.93
0.3337459 583061.93
0.3338091 583040.03
0.3338670 583016.03
0.3340693 582936.43
0.3340947 582923.73
0.3344921 582762.03
0.3345500 582735.23
0.3347522 582651.03
0.3351750 582480.93
0.3356728 582281.83
0.3361282 582101.23
0.3363558 582014.43
0.3368112 581835.83
0.3370388 581753.73
0.3371359 581723.53
0.3374942 581587.13
0.3375588 581563.83
0.3378190 581469.73
0.3379409 581425.43
0.3382418 581312.13
0.3383637 581267.93
0.3385020 581211.73
0.3386239 581158.83
